description,pointnumber,datetime,valuetodate,mindate,minvalue,maxdate,maxvalue,avgvalue,choice,temp,holiday
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/23/14 22:59,10052.48828,23-Oct-14 22:57:06:487,10052.48828,23-Oct-14 21:57:07:11,11070.75293,10646.93484,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/23/14 23:59,9470.856445,23-Oct-14 23:57:06:35,9470.856445,23-Oct-14 23:21:07:447,10096.12012,9945.535296,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 0:59,9273.304688,24-Oct-14 00:48:12:13,9196.648438,24-Oct-14 00:09:09:91,9600.480469,9363.040411,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 1:59,8888.080078,24-Oct-14 01:45:04:777,8808.256836,24-Oct-14 00:57:03:11,9273.304688,8994.978423,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 2:59,8568.167969,24-Oct-14 02:51:06:28,8520.472656,24-Oct-14 01:57:06:17,8888.080078,8605.503255,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 3:59,8351.592773,24-Oct-14 03:51:09:573,8309.132813,24-Oct-14 03:18:05:547,8574.864258,8431.321894,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 4:59,8076.124512,24-Oct-14 04:30:06:193,7909.29248,24-Oct-14 03:57:06:207,8351.592773,8077.021019,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 5:59,8328.5,24-Oct-14 05:30:04:823,7928.112305,24-Oct-14 05:57:06:163,8328.5,8013.835217,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 6:59,8975.200195,24-Oct-14 05:57:06:163,8328.5,24-Oct-14 06:57:05:997,8975.200195,8519.059291,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 7:59,11280.66406,24-Oct-14 06:57:05:997,8975.200195,24-Oct-14 07:57:11:443,11280.66406,10497.25725,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 8:59,12859.03223,24-Oct-14 07:57:11:443,11280.66406,24-Oct-14 08:36:02:087,12900.26465,12433.46717,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 9:59,13079.56836,24-Oct-14 08:57:09:837,12859.03223,24-Oct-14 09:48:07:037,13269.2002,13083.09989,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 10:59,13379.76074,24-Oct-14 09:57:05:91,13079.56836,24-Oct-14 10:51:04:18,13678.9043,13344.84217,KW,31,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 11:59,13118.03223,24-Oct-14 11:21:05:95,12826.9043,24-Oct-14 11:06:08:98,13535.46484,13180.74512,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 12:59,13240.93652,24-Oct-14 12:45:05:417,12834.88086,24-Oct-14 12:57:08:943,13240.93652,13031.13858,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 13:59,13306.32031,24-Oct-14 13:15:07:173,12924.12109,24-Oct-14 13:48:07:517,13461.2168,13168.32826,KW,33,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 14:59,13191.67285,24-Oct-14 14:27:10:157,12882.84082,24-Oct-14 14:09:10:013,13439.03223,13125.97238,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 15:59,13316.92871,24-Oct-14 15:15:06:18,13070.28027,24-Oct-14 15:45:09:433,13475.5127,13270.68331,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 16:59,13084.71289,24-Oct-14 16:45:09:793,13019.40039,24-Oct-14 16:27:08:977,13500.40039,13279.30269,KW,31,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 17:59,12272.35254,24-Oct-14 17:54:09:73,12112.76074,24-Oct-14 16:57:07:177,13084.71289,12563.01395,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 18:59,11748.33691,24-Oct-14 18:33:06:287,11618.75293,24-Oct-14 18:00:11:197,12511.3125,11976.71526,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 19:59,12008.61621,24-Oct-14 19:24:06:823,11373.75293,24-Oct-14 19:54:06:957,12056.9209,11786.39379,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 20:59,11292.89648,24-Oct-14 20:57:05:44,11292.89648,24-Oct-14 19:57:04:753,12008.61621,11635.14886,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 21:59,10500.14453,24-Oct-14 21:57:05:13,10500.14453,24-Oct-14 20:57:05:44,11292.89648,10894.15016,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 22:59,9594.200195,24-Oct-14 22:57:12:967,9594.200195,24-Oct-14 21:57:05:13,10500.14453,10095.59017,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/24/14 23:59,9150.664063,24-Oct-14 23:57:06:713,9150.664063,24-Oct-14 22:57:12:967,9594.200195,9453.822498,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 0:59,8863.791992,25-Oct-14 00:48:06:423,8800.904297,24-Oct-14 23:57:06:713,9150.664063,8994.000372,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 1:59,8581.464844,25-Oct-14 01:51:06:047,8544.176758,25-Oct-14 00:57:12:067,8863.791992,8676.379883,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 2:59,8287.708008,25-Oct-14 02:54:06:383,8216.936523,25-Oct-14 01:57:05:033,8581.464844,8386.051851,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 3:59,8137.884277,25-Oct-14 03:57:04:633,8137.884277,25-Oct-14 03:03:08:827,8310.780273,8227.7633,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 4:59,8068.680176,25-Oct-14 04:45:07:55,7992.892578,25-Oct-14 04:15:11:16,8231.900391,8133.554687,KW,26,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 5:59,8342.496094,25-Oct-14 05:00:07:233,7994.200195,25-Oct-14 05:57:06:48,8342.496094,8075.008743,KW,26,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 6:59,8289.932617,25-Oct-14 06:45:09:91,8070.94043,25-Oct-14 06:21:09:903,8539.608398,8349.846633,KW,26,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 7:59,8857.496094,25-Oct-14 07:00:11:547,8212.328125,25-Oct-14 07:57:06:08,8857.496094,8570.844076,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 8:59,9597.632813,25-Oct-14 08:00:09:49,8822.120117,25-Oct-14 08:54:09:973,9656.720703,9234.494931,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 9:59,9940.736328,25-Oct-14 08:57:09:203,9597.632813,25-Oct-14 09:36:07:413,10277.66406,10002.25381,KW,30,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 10:59,9944.75293,25-Oct-14 10:15:07:417,9737.056641,25-Oct-14 10:21:08:807,10047.43262,9900.56543,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 11:59,9738.3125,25-Oct-14 11:39:06:193,9545.016602,25-Oct-14 11:18:10:78,10102.97656,9872.323149,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 12:59,9648.848633,25-Oct-14 12:57:06:373,9648.848633,25-Oct-14 12:09:08:747,10053.07227,9859.487026,KW,33,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 13:59,9715.144531,25-Oct-14 13:33:11:487,9530.024414,25-Oct-14 13:57:06:47,9715.144531,9608.368769,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 14:59,9707.624023,25-Oct-14 14:09:09:22,9446.272461,25-Oct-14 14:30:04:897,9819.136719,9650.121605,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 15:59,9607.544922,25-Oct-14 15:36:03:95,9505.712891,25-Oct-14 15:00:05:733,9851.680664,9642.368583,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 16:59,9811.056641,25-Oct-14 16:30:06:133,9580.672852,25-Oct-14 16:57:05:823,9811.056641,9678.460426,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 17:59,9506.480469,25-Oct-14 17:45:09:94,9377.920898,25-Oct-14 17:03:05:467,9866.240234,9575.352818,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 18:59,9425.616211,25-Oct-14 18:33:11:5,9222.072266,25-Oct-14 18:03:11:413,9647.280273,9402.220657,KW,30,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 19:59,9800.352539,25-Oct-14 18:57:06:157,9425.616211,25-Oct-14 19:54:06:167,9881.160156,9630.406948,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 20:59,9757.960938,25-Oct-14 20:57:05:523,9757.960938,25-Oct-14 20:06:06:17,10139.46484,9987.70945,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 21:59,9742.544922,25-Oct-14 21:54:09:15,9722.776367,25-Oct-14 21:27:09:51,9952.080078,9816.21768,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 22:59,9307.920898,25-Oct-14 22:45:05:18,9238.920898,25-Oct-14 21:57:09:457,9742.544922,9478.662993,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/25/14 23:59,8756.008789,25-Oct-14 23:57:04:72,8756.008789,25-Oct-14 23:03:06:2,9478.112305,9134.176246,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 0:59,8601.120117,26-Oct-14 00:03:06:123,8566.704102,26-Oct-14 00:15:04:88,8780.776367,8686.681548,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 1:59,8224.335938,26-Oct-14 01:57:06:16,8224.335938,26-Oct-14 01:03:04:553,8702.248047,8444.021624,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 2:59,8165.088379,26-Oct-14 02:51:04:617,8112.816406,26-Oct-14 02:06:10:21,8307.912109,8215.931385,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 3:59,8165.508301,26-Oct-14 03:36:05:057,8018.224609,26-Oct-14 03:12:10:013,8198.632813,8104.57852,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 4:59,8099.600586,26-Oct-14 04:39:10:11,7966.840332,26-Oct-14 04:18:06:21,8174.680176,8081.363049,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 5:59,8250.211914,26-Oct-14 05:06:10:763,7953.3125,26-Oct-14 05:57:04:597,8250.211914,8050.696126,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 6:59,7986.968262,26-Oct-14 06:39:09:803,7799.392578,26-Oct-14 06:03:06:203,8404,8077.670271,KW,27,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 7:59,8326.296875,26-Oct-14 06:57:10:23,7986.968262,26-Oct-14 07:09:04:913,8346.672852,8246.113793,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 8:59,8493.504883,26-Oct-14 08:03:09:703,8309.040039,26-Oct-14 08:48:07:463,8696.240234,8441.431222,KW,30,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 9:59,8821.408203,26-Oct-14 09:36:06:15,8474.200195,26-Oct-14 09:12:09:17,8947.696289,8664.867885,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 10:59,8650.680664,26-Oct-14 10:51:05:947,8164.996582,26-Oct-14 09:57:05:213,8821.408203,8585.610468,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 11:59,8976.488281,26-Oct-14 11:27:05:85,8350.919922,26-Oct-14 11:57:04:783,8976.488281,8651.12886,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 12:59,8828.335938,26-Oct-14 12:15:06:24,8416.928711,26-Oct-14 11:57:04:783,8976.488281,8799.258696,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 13:59,9114.976563,26-Oct-14 13:06:04:92,8631.520508,26-Oct-14 13:48:07:913,9205.864258,9000.680757,KW,32,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 14:59,9057.256836,26-Oct-14 14:18:14:227,8916.008789,26-Oct-14 14:21:06:167,9173.583984,9049.70452,KW,33,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 15:59,9067.248047,26-Oct-14 15:18:04:603,8794.536133,26-Oct-14 15:36:06:917,9108.791992,9000.120722,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 16:59,9066.816406,26-Oct-14 16:21:06:423,8901.448242,26-Oct-14 16:06:07:33,9142.760742,9023.02446,KW,31,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 17:59,9019.296875,26-Oct-14 17:57:07:857,9019.296875,26-Oct-14 17:21:06:207,9319.408203,9178.971819,KW,30,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 18:59,9104.736328,26-Oct-14 18:45:11:35,8957.648438,26-Oct-14 18:24:06:173,9212.104492,9103.257208,KW,30,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 19:59,9766.96875,26-Oct-14 18:57:05:893,9104.736328,26-Oct-14 19:57:42:12,9766.96875,9422.706334,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 20:59,9903.640625,26-Oct-14 19:57:42:12,9766.96875,26-Oct-14 20:06:04:58,10069.69629,9901.55106,KW,29,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 21:59,9909.936523,26-Oct-14 21:54:10:277,9816.696289,26-Oct-14 21:33:04:803,10015.77637,9912.73498,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 22:59,9733.416016,26-Oct-14 22:54:06:443,9675.320313,26-Oct-14 21:57:09:1,9909.936523,9772.554688,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/26/14 23:59,9330.120117,26-Oct-14 23:57:04:847,9330.120117,26-Oct-14 22:57:05:39,9733.416016,9534.081101,KW,28,1
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 0:59,9108.568359,27-Oct-14 00:51:06:143,9010.136719,26-Oct-14 23:57:04:847,9330.120117,9179.236654,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 1:59,8673.416016,27-Oct-14 01:51:04:663,8669.696289,27-Oct-14 00:57:05:537,9108.568359,8824.653739,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 2:59,8467.800781,27-Oct-14 02:48:05:623,8390.44043,27-Oct-14 02:00:08:697,8711.432617,8531.263672,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 3:59,8218.804688,27-Oct-14 03:51:05:12,8177.404297,27-Oct-14 03:21:05:097,8476.728516,8301.66397,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 4:59,8266.464844,27-Oct-14 04:33:05:93,8109.560547,27-Oct-14 04:51:11:893,8294.956055,8204.610886,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 5:59,8718.344727,27-Oct-14 05:06:04:7,8151.228516,27-Oct-14 05:57:08:217,8718.344727,8322.794155,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 6:59,8944.256836,27-Oct-14 06:36:06:49,8491.84082,27-Oct-14 06:09:06:723,9099.688477,8857.356678,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 7:59,11337.11231,27-Oct-14 06:57:06:94,8944.256836,27-Oct-14 07:57:11:887,11337.11231,10513.24316,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 8:59,12934.08106,27-Oct-14 07:57:11:887,11337.11231,27-Oct-14 08:51:09:33,12983.28027,12463.47224,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 9:59,13381.91309,27-Oct-14 08:57:05:073,12934.08106,27-Oct-14 09:45:11:453,13560.39258,13290.95452,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 10:59,14166.64063,27-Oct-14 10:18:05:857,13341.98438,27-Oct-14 10:45:06:247,14474.12109,13819.20145,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 11:59,13808.84082,27-Oct-14 11:51:06:453,13705.54492,27-Oct-14 11:36:09:7,14280.02441,13974.09821,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 12:59,13501.94434,27-Oct-14 12:42:10:11,13327.14453,27-Oct-14 12:03:05:847,14212.03223,13715.27758,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 13:59,14180.58496,27-Oct-14 12:57:06:083,13501.94434,27-Oct-14 13:57:07:007,14180.58496,13736.03111,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 14:59,13967.40039,27-Oct-14 14:48:09:23,13685.99219,27-Oct-14 14:09:06:353,14341.45703,14044.66118,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 15:59,13677.79297,27-Oct-14 15:57:04:767,13677.79297,27-Oct-14 15:00:07:673,14293.67285,13920.71642,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 16:59,13549.22461,27-Oct-14 16:48:04:943,13369.15234,27-Oct-14 16:09:06:047,13767.64063,13584.94308,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 17:59,13007.91309,27-Oct-14 17:42:08:22,12854.63281,27-Oct-14 17:09:06:16,13715.77637,13315.89895,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 18:59,12204.48047,27-Oct-14 18:57:04:82,12204.48047,27-Oct-14 18:03:05:053,13127.69629,12584.26237,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 19:59,12352.97656,27-Oct-14 19:30:05:993,11991.08887,27-Oct-14 19:15:10:677,12626.46484,12258.78079,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 20:59,12114.47266,27-Oct-14 20:51:10:47,11807.20898,27-Oct-14 20:18:12:2,12385.80859,12130.72331,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 21:59,11164.32031,27-Oct-14 21:57:11:957,11164.32031,27-Oct-14 20:57:10:427,12114.47266,11704.9781,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 22:59,10270.52832,27-Oct-14 22:57:05:017,10270.52832,27-Oct-14 21:57:11:957,11164.32031,10707.58515,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/27/14 23:59,9681.84082,27-Oct-14 23:57:05:863,9681.84082,27-Oct-14 22:57:05:017,10270.52832,9939.229771,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 0:59,9240.064453,28-Oct-14 00:57:06:91,9240.064453,27-Oct-14 23:57:05:863,9681.84082,9476.200102,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 1:59,8838.112305,28-Oct-14 01:51:06:477,8813.896484,28-Oct-14 00:57:06:91,9240.064453,8990.794364,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 2:59,8371.484375,28-Oct-14 02:57:04:593,8371.484375,28-Oct-14 01:57:09:097,8838.112305,8602.764695,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 3:59,8380.660156,28-Oct-14 03:54:05:163,8273.220703,28-Oct-14 03:00:05:88,8564.664063,8373.309152,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 4:59,8269.556641,28-Oct-14 04:21:06:163,8194.976563,28-Oct-14 03:57:05:22,8380.660156,8283.627465,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 5:59,8564.488281,28-Oct-14 05:36:09:487,8177.088379,28-Oct-14 05:57:09:17,8564.488281,8293.682361,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 6:59,9223.520508,28-Oct-14 05:57:09:17,8564.488281,28-Oct-14 06:57:09:89,9223.520508,8796.440011,KW,25,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 7:59,11479.07227,28-Oct-14 06:57:09:89,9223.520508,28-Oct-14 07:57:10:783,11479.07227,10505.82417,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 8:59,13230.11231,28-Oct-14 07:57:10:783,11479.07227,28-Oct-14 08:57:05:967,13230.11231,12591.94192,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 9:59,13537.6084,28-Oct-14 08:57:05:967,13230.11231,28-Oct-14 09:54:11:497,13677.04102,13499.67532,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 10:59,13837.00098,28-Oct-14 10:03:04:94,13511.66504,28-Oct-14 10:33:06:447,13967.44824,13683.53358,KW,31,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 11:59,13862.3125,28-Oct-14 11:18:04:66,13673.69629,28-Oct-14 11:30:11:557,14179.68066,13918.35872,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 12:59,14245.54492,28-Oct-14 12:39:04:63,13599.74512,28-Oct-14 12:15:04:637,14248.07227,13987.78595,KW,31,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 13:59,14115.64063,28-Oct-14 13:24:07:817,13686.82422,28-Oct-14 13:48:05:72,14306.35254,14082.47944,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 14:59,14272.54492,28-Oct-14 14:03:08:757,13558.42481,28-Oct-14 14:12:06:227,14382.9209,13996.28329,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 15:59,13790.10449,28-Oct-14 15:48:09:89,13447.76856,28-Oct-14 15:36:04:567,14308.40039,13999.98889,KW,31,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 16:59,13964.96875,28-Oct-14 16:48:04:79,13701.19238,28-Oct-14 16:27:04:823,13977.42481,13862.3663,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 17:59,13257.94434,28-Oct-14 17:54:06:513,13124.93652,28-Oct-14 17:00:06:793,13984.84863,13545.58073,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 18:59,12486.29688,28-Oct-14 18:39:05:863,12232.30469,28-Oct-14 17:57:03:12,13257.94434,12753.31789,KW,28,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 19:59,12414.68066,28-Oct-14 19:30:06:463,12187.32813,28-Oct-14 19:12:06:693,12649.80859,12435.30004,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 20:59,12205.24902,28-Oct-14 20:45:09:177,12086.7041,28-Oct-14 20:18:04:95,12539.96875,12326.02455,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 21:59,11241.15234,28-Oct-14 21:57:05:83,11241.15234,28-Oct-14 20:57:06:297,12205.24902,11757.23372,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 22:59,10222.3125,28-Oct-14 22:57:10:043,10222.3125,28-Oct-14 21:57:05:83,11241.15234,10843.60919,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/28/14 23:59,9694.512695,28-Oct-14 23:57:10:343,9694.512695,28-Oct-14 23:03:07:83,10356.29688,10082.83212,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 0:59,9442.984375,29-Oct-14 00:57:05:883,9442.984375,29-Oct-14 00:03:09:957,9941.896484,9671.214239,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 1:59,8985.192383,29-Oct-14 01:57:04:657,8985.192383,29-Oct-14 01:00:10:073,9491.816406,9220.062919,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 2:59,8617.736328,29-Oct-14 02:57:04:987,8617.736328,29-Oct-14 02:00:04:257,9029.272461,8795.349795,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 3:59,8465.728516,29-Oct-14 03:57:05:957,8465.728516,29-Oct-14 03:09:05:863,8655.264648,8582.467014,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 4:59,8504.09668,29-Oct-14 04:15:05:883,8398.512695,29-Oct-14 04:36:10:95,8520.384766,8463.818685,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 5:59,8748.3125,29-Oct-14 05:18:09:733,8321.204102,29-Oct-14 05:57:10:547,8748.3125,8477.374907,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 6:59,9482.776367,29-Oct-14 05:57:10:547,8748.3125,29-Oct-14 06:57:10:223,9482.776367,8946.7254,KW,26,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 7:59,11768.10449,29-Oct-14 06:57:10:223,9482.776367,29-Oct-14 07:57:06:87,11768.10449,10681.02381,KW,27,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 8:59,13218.44043,29-Oct-14 07:57:06:87,11768.10449,29-Oct-14 08:57:06:437,13218.44043,12743.47563,KW,29,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 9:59,13658.28906,29-Oct-14 09:06:07:117,13165.10449,29-Oct-14 09:39:05:437,13682.17676,13453.53209,KW,30,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 10:59,13814.83301,29-Oct-14 10:12:06:17,13496.24023,29-Oct-14 10:54:05:687,13917.99219,13699.121,KW,31,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 11:59,13584.7207,29-Oct-14 11:11:06:677,13584.7207,29-Oct-14 10:57:08:11,13814.83301,13720.84668,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 12:59,13295.09668,29-Oct-14 12:59:20:833,13295.09668,29-Oct-14 11:11:06:677,13584.7207,13435.29858,KW,32,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 13:59,13787.29688,29-Oct-14 13:00:27:29,13295.09668,29-Oct-14 13:48:09:88,13802.44824,13574.83831,KW,33,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 14:59,14098.87305,29-Oct-14 14:18:09:203,13581.40039,29-Oct-14 14:30:06:85,14137.67285,13869.0738,KW,33,0
MAINS-IP1-R-POWER(TOTAL)                     ,57395,10/29/14 15:59,14197.19238,29-Oct-14 15:18:03:387,13974.94434,29-Oct-14 15:03:09:957,14347.00879,14151.06696,KW,32,0
